Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,AcceptedCmpOverall,Marital_Status,Education_Level,TotalChildren
43545.095604045106,1,1,62.07229851485339,30.804524475569753,2.5949110570811063,34.940863392202495,0,Married,Graduation,2
46356.53563084052,0,0,0.0,40.28287489245892,3.2250531228179913,64.22374045294526,1,Single,Graduation,0
75234.53796993694,1,1,29.015895981065732,31.386636272635354,11.612625160612982,68.59576287889055,1,Married,Graduation,2
51726.298847987375,1,0,37.9809215245073,24.54891046938331,10.057541243994098,59.682149573357336,1,Married,Graduation,1
19422.24058169492,0,0,51.5873226271963,13.15079415067588,2.104725365229132,17.145755997599558,0,Widow,Graduation,0
41247.25385343475,1,1,48.97085674633158,25.70973838290533,8.170862769896782,40.93283311724946,0,Married,Graduation,2
41664.67918721302,1,1,37.686582190305074,11.315935318268416,10.890837094167612,56.87983427416914,1,Together,Master,2
73071.8366327204,1,1,52.317079285716304,84.91159579818242,9.21198909910921,100.01525619996158,0,Together,Graduation,2
45744.51991661872,0,0,81.69322395485207,45.118144939557354,5.623432559151613,52.410470196232566,0,Single,Master,0
44486.79117250905,1,0,54.273229134622426,58.928834144140794,4.617224312648596,51.351810260303516,0,Single,Master,1
59534.29867769224,1,1,63.16187282139497,47.82703548793829,6.782828011239647,61.2082234278526,0,Married,PhD,2
94898.57905603797,1,0,49.54486042875188,41.75947934932669,11.264258944440403,247.34632845657055,0,Single,PhD,1
18889.016889476534,1,1,45.74288640580025,6.602853321454152,3.833165280871356,13.227084171930057,0,Married,Graduation,2
40723.316530307726,0,0,43.376674407913406,15.129543071518471,5.795182239528154,59.64582136570733,1,Single,Graduation,0
34854.470273752035,0,1,50.71172696772458,35.63058127180347,3.9178343293926083,51.82444267610525,1,Single,Master,1
41479.594117493645,0,0,73.66609366475751,17.89231105463483,12.104190926780877,53.36887309463123,0,Single,Master,0
50663.058005912906,0,0,73.65457129629696,57.19979101106725,5.120171194253866,130.53923682145842,1,Single,Graduation,0
80056.75265959612,0,0,68.38696005544676,108.36019957108685,4.105829883303261,104.72197962702644,1,Single,Master,0
68549.44673788184,0,0,53.23556935963535,63.582961623968274,3.8977490179356,75.3415980866354,0,Widow,Master,0
40651.78005127289,1,0,65.13562512403882,16.2246404923315,4.47415503318531,21.831330182472616,0,Single,Master,1
69767.91437043306,1,0,40.93395851898673,34.119770997385665,15.586180515201733,82.05504983783995,0,Together,Master,1
59845.98577916129,0,0,72.88968817922068,74.38151777702416,3.2793354661202865,48.616856544227524,0,Widow,Basic,0
68724.72041552432,1,1,72.80419224509333,79.88880113584044,6.98828472851175,206.95530139692903,0,Together,Basic,2
72330.8819071296,1,1,47.98202021460926,44.4646104464604,4.2861286095290065,56.608408850203965,1,Married,Graduation,2
25700.610361538947,0,1,33.64457753958429,18.289128410676295,2.4092803651854773,21.27685216660741,1,Married,2n Cycle,1
41415.39461427459,1,1,39.09619210800912,33.70068640082563,4.683115896610511,31.181242810328733,0,Single,PhD,2
52927.770745259906,0,1,21.67102028917471,60.36152895711132,7.807048806620043,63.487607316818504,1,Single,2n Cycle,1
47503.99698371903,1,0,40.48063472506267,27.96019133755071,5.677810138304921,39.102428195386345,0,Together,2n Cycle,1
60056.51407908791,1,0,20.467702366933587,36.08925888662411,14.548491472109008,72.12853957435507,1,Single,Graduation,1
32654.312840872542,0,0,30.08839222641342,50.669667408629074,3.72609941348562,28.887763994476824,1,Widow,Master,0
55674.15228291614,1,1,58.18464872937092,32.019091171473654,7.827841077382985,80.17570468755352,1,Married,Master,2
44642.15300982741,1,0,37.74290022385485,19.322727583512265,10.80213935371578,34.118559448893734,1,Married,Master,1
49934.84043977738,0,1,25.812701394524655,39.10351155231984,4.326931932715749,40.364796737205765,1,Single,PhD,1
78109.78333050225,1,1,50.5337799060331,41.30568578628483,10.342274267772298,146.2229479812528,1,Married,Graduation,2
48818.63946210411,0,1,51.88020267673952,74.33781071462052,4.930495860386926,72.37530073426615,1,Married,2n Cycle,1
59794.40117438999,1,1,16.061989977889382,55.66166220076294,4.612077932485899,36.52546781358511,1,Married,Master,2
45526.07916110544,1,1,58.90987791873865,41.66455845960361,5.66009036191319,44.499982122111945,0,Married,PhD,2
21175.46608004448,0,0,59.06569142485828,20.874491879122125,1.7947874878637096,19.79548208311154,1,Single,2n Cycle,0
50236.12442066707,0,0,18.16959723620031,60.98656716174922,6.028512507495219,61.54375437953413,1,Single,Graduation,0
58014.734992238264,1,1,88.78825210887166,83.34495006825277,4.691927472041449,98.04478082682589,0,Single,Master,2
59988.617369336454,1,0,87.11235114279249,70.62303503238655,7.646821752967891,100.07855051054393,0,Single,Graduation,1
42820.30146333298,1,1,78.30301760759099,28.655417387980116,12.43387079652221,41.19563655076256,1,Single,Graduation,2
38147.49731251889,0,0,31.85224315726809,10.38943336649705,11.228141918692309,39.28607306506647,0,Single,PhD,0
77440.36602645156,1,0,15.106650910581635,53.97348388976858,6.695310415777879,110.70133570031517,1,Married,Basic,1
82788.5661630294,1,1,28.459675555332225,81.6606884885854,6.591106968041064,181.88417596076525,1,Married,Master,2
24552.485825842054,0,0,69.43296262210123,33.39269108160041,2.172212025196429,14.548473529676691,1,Single,Graduation,0
52842.98601524512,1,1,50.26363256774512,52.509329773121266,3.124442434454252,51.30367666681389,0,Married,Basic,2
58123.88625678281,1,1,67.87636245818975,26.50377666520875,6.480337829445957,49.56162322451307,1,Married,Master,2
56322.80725949874,1,0,61.736733303499605,52.19813969105118,5.943916551127015,75.26768127167401,1,Married,Graduation,1
62663.39434500848,0,0,96.62274045354192,31.223510044467353,9.23847044147431,45.945805442412166,0,Married,Master,0
55227.588214987634,0,0,86.53818582773482,40.16597040013342,7.476937313798376,70.78790891150747,0,Single,Graduation,0
28277.942203584993,1,0,50.4930863721853,14.085187633689918,2.4444693913770332,54.30020110625043,1,Single,2n Cycle,1
48867.49408947092,0,0,61.214023664664566,64.61535833274351,6.074533585876184,67.77808351650727,0,Single,Basic,0
54087.95250378016,0,0,26.042574642103247,34.688862525576376,14.556550633882104,51.68781303555062,1,Single,PhD,0
29987.938590778787,1,1,27.473507422048158,16.261486903755166,3.016522729838984,36.92143651961162,1,Married,Graduation,2
32464.33845649404,0,0,84.75800579228118,17.78073213056514,2.018089440588074,18.286357422641267,0,Together,Graduation,0
32410.287350121915,0,0,37.50059703134918,17.347692914876085,7.212308728796065,38.94541985877384,0,Single,Graduation,0
22532.91459853229,1,1,68.16116859996019,27.864140333379776,1.9186333179479236,28.13005061315126,0,Married,Master,2
54949.758376539445,0,1,24.55064617353528,31.566632433796848,2.905266226285048,37.7723501111077,1,Together,2n Cycle,1
35151.59017931862,0,0,27.224357762643812,9.276720644102967,8.390624663887863,28.46922795328717,0,Single,PhD,0
52462.63941560567,1,0,92.98065422255499,32.94556800882081,3.6744738449042798,52.77946143593934,0,Together,PhD,1
38531.081635146606,0,1,50.423308586626355,26.880567330973108,8.96724969689945,54.29518542176431,1,Single,Graduation,1
73352.8442038987,1,0,47.65902137237629,65.8101361876798,7.574378931230184,57.859360264817575,0,Together,Graduation,1
44358.375448404375,0,0,82.89109160233626,17.009466999453476,7.990741250386415,93.34307712611293,0,Single,PhD,0
45612.37269964897,1,0,48.12674811609419,16.31460987994797,7.940383065402965,38.22793186426202,1,Single,Graduation,1
47330.64222822325,1,1,47.953670175502104,53.61243246345359,2.763745463913524,35.678583258462716,0,Married,PhD,2
39892.758252838525,1,1,54.22971882433499,28.745721548674336,4.1528130146981574,101.27431146859199,0,Together,2n Cycle,2
30651.812603374554,0,0,51.74957847200407,38.95710209646408,4.02167245641544,28.271376453299954,1,Single,Graduation,0
57459.79029364328,0,1,50.20936328097395,32.97841006617427,6.91461465280132,55.542714454667326,1,Married,PhD,1
57738.049434314504,1,1,83.69602134082601,41.0763637475872,2.9793266291273834,120.47954257208065,0,Married,Graduation,2
32878.945610990755,0,1,82.84774626669964,19.924847342729116,4.168630723788257,83.22560303139481,0,Single,Graduation,1
48722.90973682605,1,0,40.115382258205685,31.537900088448733,5.406445730057699,49.2123018300025,0,Married,Master,1
72297.83428184825,1,1,32.14529560290214,27.17113686079234,9.448444598493849,102.2163569668932,1,Married,PhD,2
62036.4274651662,0,1,7.044390521725383,26.163913362748186,13.887105645743107,75.1708428157967,1,Single,Graduation,1
57246.26823164211,0,0,39.174292278270514,42.00001772949104,6.008557501834264,165.66839416746993,0,Married,PhD,0
37703.504068439564,1,1,33.237747882304404,40.74054235886571,3.7641116624988853,42.075682530516346,1,Together,Master,2
55174.90347314319,0,0,75.54275095136948,38.71843461513221,12.448483374164987,80.34664929477783,1,Married,PhD,0
37738.971907706495,1,0,57.77893526017516,16.92640775518246,4.197802963046737,37.71298858585364,0,Widow,Master,1
67802.57411040203,0,0,66.29631918321587,24.387132811318104,14.815474178824292,111.39787342175661,1,Single,Master,0
47783.0986967986,1,0,51.504112550514876,33.857323898726214,9.771846156744285,26.851851567227726,1,Single,PhD,1
68917.17229603995,1,0,38.53996035959064,36.17768645392668,4.186598522423184,188.7650435417201,1,Together,Graduation,1
51544.57824958054,1,1,28.351972793040588,66.8792025583557,5.105188184443919,35.28073965279882,0,Together,PhD,2
31280.688175904892,1,1,29.49593416182026,17.852188500030913,4.948698115776158,27.059311825209598,0,Single,Graduation,2
43357.05104486057,1,0,43.18282992141885,38.47459399265268,3.9740756254229646,54.012926956621676,0,Single,2n Cycle,1
27795.446220113303,0,1,50.64356256727388,26.44888754070534,2.7638069937386587,29.653366157331025,1,Together,Master,1
30560.73705247445,0,0,69.98001420836844,18.685050376702026,3.2037529354106127,32.200305359921394,0,Single,Graduation,0
34323.95042967722,0,1,34.63247875022853,40.36805020837994,4.198789775874759,23.953601055661622,0,Single,Master,1
37897.60875798312,0,1,44.03096700716364,18.964778955206118,8.738190443613348,108.33150960646374,0,Married,Master,1
55223.72239369762,1,1,70.22838286354224,30.350120185785507,6.967701395718851,31.486016027571413,1,Widow,Graduation,2
48047.10092348128,1,0,45.35604551465617,26.138070186734815,3.5730163121774225,36.929312519670546,1,Married,Basic,1
33208.19131077712,1,0,58.90481766856554,13.026037636801474,3.5556285217185426,41.308868926802475,0,Married,Master,1
48332.21351453258,1,0,79.85955962025504,28.97657686638696,4.307119041592951,24.972698212245213,0,Single,PhD,1
40460.74511015128,1,1,63.93766458549032,24.470382420166708,9.731271021160664,26.677421505714083,0,Married,PhD,2
31785.255278281093,1,1,41.72387185966124,26.197990591955822,3.1421525472493186,26.58078106121191,1,Single,Graduation,2
59150.19646356932,0,1,58.95788053370675,15.789797256728502,13.06240705730303,74.33281423906827,0,Widow,PhD,1
39188.9088688212,1,1,64.08567156835662,44.617177586836654,3.601643235739882,31.955922797704567,0,Married,Graduation,2
60306.35807492377,1,1,51.60157648914327,70.65212284652155,6.132697757392493,76.1310033615237,0,Married,Graduation,2
59462.061035053244,0,0,70.2663256420266,23.69829620528038,10.352079551003936,40.91531225287752,0,Together,Graduation,0
48286.304384777686,0,0,74.21589159909918,26.30636321373068,2.5667142109516785,52.76808485757164,0,Single,Graduation,0
89549.58626521741,0,0,51.63584296807424,47.387533305081355,23.859959398650332,123.78136177396811,1,Widow,Master,0
48304.76238544862,0,0,79.21563578648636,26.991943825303416,13.959816906444708,38.04543695970393,0,Single,Master,0
45892.34228055034,0,0,28.25586232624072,65.60606694042387,5.774315128002925,27.872464807844253,1,Single,PhD,0
32818.311369785064,0,1,49.49997381188346,23.843167106115505,9.448898969182242,30.063925615371147,0,Single,Master,1
70165.836935704,1,0,28.924040612687243,44.84574853774389,7.617245629182901,55.152115414854386,1,Together,Graduation,1
61093.982669631434,1,0,43.18332271586214,64.02351198573186,8.311932124529955,64.31701579382775,0,Together,Master,1
59302.032145815676,0,0,80.86582628967275,54.58965403108525,6.125127656520719,85.8949224143081,0,Single,Basic,0
36186.71229114646,0,0,28.659881322188944,49.21687227133527,4.55509259919497,49.4014152333351,1,Single,Master,0
56097.78737772627,0,0,34.61532594272144,76.63114552306781,4.747241235640456,81.87817434648677,1,Together,Graduation,0
46341.7494987252,0,0,84.48860910648631,51.0067621184508,4.934994169891311,122.29106561852512,0,Single,Basic,0
56457.01409430857,0,1,39.311363327601214,36.780791028497,6.2765404571482035,65.41160862761342,1,Married,Graduation,1
49178.88075959825,1,1,82.39281753169156,45.54007219900403,7.073980455586582,50.749210045337996,0,Married,PhD,2
51082.10049748034,1,1,44.20767284650013,14.41273904026803,7.105199190021971,52.928425343724854,1,Together,Master,2
41781.45606838676,1,1,62.703985317421775,22.273166179029307,6.212766450618489,34.02974745872928,0,Married,PhD,2
39935.5447395369,1,1,32.83885829506163,50.93497969073581,5.384943130555619,40.57690627693705,1,Married,Graduation,2
41735.48723597273,1,1,54.42384918280766,58.146629097851886,3.573108561945481,40.938801072849465,1,Widow,PhD,2
64292.680107877226,0,0,2.4220228787437392,80.74097435059736,4.15427715481675,61.02222552581921,1,Single,Graduation,0
73737.3163376818,0,0,50.05307112072473,41.98316960873015,13.354569385335221,83.80460574815702,1,Single,Master,0
62715.73093517966,1,0,33.04012884716016,20.715523372698318,12.938696681627185,69.47699833473409,1,Single,Graduation,1
65367.42520570504,1,0,27.461214962524515,63.07104411394968,7.028945550443105,86.44618370099317,1,Widow,Graduation,1
31224.296095251306,1,1,46.50514478186057,26.50333507121726,4.593836933914688,30.040218247302406,0,Married,PhD,2
57742.48527605232,1,0,9.966687024875554,26.834511431529045,9.225447161821078,88.1647012415257,1,Single,Master,1
34475.46159455667,1,1,49.08262561878247,17.137636818479344,4.38821285290232,96.68581129420068,1,Married,PhD,2
47307.213215707714,0,0,74.48656148820396,25.969683714903706,3.623347915048577,54.29467637647386,0,Married,Graduation,0
50651.243774503295,0,1,30.28936427336052,26.063869269173853,5.675855073526607,39.66996009890545,1,Widow,Master,1
46088.79447607192,0,1,41.34822446433403,62.91767456336638,6.127208716047042,131.35625338934844,1,Single,Graduation,1
72605.208334326,1,1,43.01827296218798,98.07494321420556,8.353629687001357,75.68161020646313,0,Married,2n Cycle,2
29259.141373331215,1,1,71.10458901510174,23.45875734146167,2.9155397096808944,27.4617026856307,0,Married,PhD,2
16941.637469196594,0,0,54.57176708203678,10.010244072718837,2.5579432639647863,21.262399507169867,1,Single,Master,0
33214.28204496606,1,1,40.853470224227195,15.046895944008446,6.240193654271646,27.009947816266525,1,Together,PhD,2
44637.38407521536,0,0,39.84757642309705,64.955943473731,6.746577858684859,24.400246004749167,1,Single,Graduation,0
59772.89435893031,1,0,53.9433115191305,31.259570224181445,3.087306140369789,55.61868383710913,0,Married,PhD,1
54336.97243530994,0,1,61.205289074082565,66.4926061891783,3.2880232328306915,37.651069666324815,0,Married,Master,1
67675.50271489906,1,0,59.97080388621694,91.12013228255171,4.955537867993673,54.20430304758311,0,Married,Master,1
18297.095064660745,0,0,69.6433345510332,20.694163638003218,2.5579352029002296,26.573155522851835,0,Single,Graduation,0
60134.866814068926,0,1,68.79009183261945,56.11586076508395,4.1802458575273675,101.71101776007428,0,Widow,PhD,1
54452.55667464623,0,0,37.79788583737485,39.74781865012819,8.10807131584257,71.58746633834387,0,Single,PhD,0
47963.08135037931,1,1,86.26793066110196,25.583298208720784,2.6487768871136264,131.54341329542774,0,Married,Graduation,2
48537.07255575501,1,1,79.85776502717718,67.13369807609726,5.712049194298029,44.38125995219473,0,Married,Master,2
60628.84569487097,1,1,79.73263241085348,36.039388343811765,4.629512568694522,88.97000390588134,0,Together,Graduation,2
63110.243931473655,0,0,96.18408761328371,90.77216372544977,9.167609226719472,58.28894248929757,0,Married,Master,0
46051.53589646299,0,1,66.78033590206219,49.51201808990401,3.401226254493146,60.15125105006427,1,Single,PhD,1
58767.04445955949,1,1,82.92583487061759,59.13124901999328,8.376622020877644,84.70313152641246,0,Together,Graduation,2
34274.98051717487,0,0,31.430429891736512,42.43549789379705,2.429421740049568,17.22911274457337,1,Single,Master,0
72216.24430039329,0,0,60.65036057696502,70.65403435591045,6.830988996161183,61.09000371649332,1,Single,Graduation,0
55865.50303994169,1,0,41.77012745167522,24.271845277325156,7.434471589178174,70.12996531695013,1,Together,Master,1
43700.676089056215,1,1,49.85501898247837,64.8744380416321,2.7253523783189224,57.65710779438438,0,Married,PhD,2
71915.54931489933,0,0,73.79863725352699,94.24883324187829,6.072353825204749,97.34598048049011,0,Single,Graduation,0
62286.873544253205,0,1,0.0,75.05857894702065,4.223109161860275,80.10467495495534,1,Married,Basic,1
56918.11929211485,1,1,48.29361287633127,84.23136875369374,5.247181520791894,46.84102195868636,0,Single,Master,2
34829.17949299911,0,1,35.359965598011556,19.530917358584215,3.042754408185523,90.37011481090244,0,Single,Master,1
33926.21340460483,1,0,58.78946099056648,19.736740063197367,6.576025879542879,35.936406474575854,0,Single,Graduation,1
36551.99647118343,1,1,14.45180467086253,13.04685165496487,9.373792543393472,52.234670303696575,1,Married,Graduation,2
47723.26148553235,0,1,28.55143185837666,28.795705405260613,12.109016595879336,33.981206738511275,0,Married,Basic,1
51249.83829926867,0,1,53.09677459146479,33.35386895284832,7.325659548570162,72.84427203581583,0,Married,Graduation,1
68608.3671614898,0,0,19.883548979850694,81.78567438623564,4.043164916780242,45.766178592916695,1,Single,Master,0
16197.376753722132,0,1,75.82681052801294,5.131259186082764,2.494224847675746,12.562662711358936,0,Married,Graduation,1
42857.124972926846,1,1,36.37379704487622,58.95544941401936,3.561937833300293,52.967473260784615,1,Married,Master,2
58689.18465602948,0,0,43.746557571620215,41.70818913722735,11.52067379762029,167.5475676724599,0,Married,Basic,0
47427.007882909296,0,0,94.6530050385391,44.44714097735568,4.638447314921769,34.76639662015301,0,Together,Graduation,0
56419.89135832581,1,1,16.03522302189863,18.55562860957193,15.023556297657715,61.58560560443131,1,Married,2n Cycle,2
31072.567401409153,0,1,87.25006720895193,31.22159403678795,3.290511299936764,18.10490598804799,0,Married,Master,1
51830.20760707656,0,1,60.505224409415206,31.375294954041845,6.433066049108146,54.91804576550443,0,Widow,Graduation,1
33783.73743892996,1,1,57.74995353558244,33.3687874034536,3.6508062145987874,44.424308283396385,1,Married,PhD,2
55433.76029012191,1,1,41.09821930778257,53.10892138379522,4.151910025648257,63.461426128163595,1,Married,Graduation,2
49907.70239379094,1,1,77.33151805052944,18.246838071696935,14.856355905492519,52.61781699977858,1,Married,Graduation,2
36772.77572052167,0,0,48.42793831403287,43.25871390810303,4.733912537687678,43.993449815436605,1,Single,Graduation,0
37041.94107346379,0,0,70.2135107486539,18.125955283266336,3.348306518576434,30.607751323373286,1,Married,Graduation,0
58094.69520713069,0,1,56.05215440438329,38.903294677383826,12.376807493147009,65.32031154221934,0,Married,PhD,1
47723.612177939394,0,1,9.108999196634159,31.538623539204366,4.476230356662615,26.789299052210904,0,Single,PhD,1
66021.02340405967,0,1,68.9241460766108,44.62181199856294,3.4708455441577897,51.90894542105789,1,Single,2n Cycle,1
49119.16050621393,0,0,80.85124123347869,27.723959557653718,5.7269549315560075,31.832084656473658,0,Widow,Master,0
53462.2989688802,0,0,33.66731042122355,33.01445774648951,5.984151541500402,68.33580522138722,1,Married,Master,0
57626.02735869042,1,0,54.82172763769945,27.944947646282188,9.574664344321762,34.964524013390786,0,Single,PhD,1
69241.91552724878,1,1,68.65612128399609,36.78744772887315,19.42848125957919,84.85271644569929,0,Single,Graduation,2
56952.074970282585,0,1,70.18123160080904,15.91750008989958,12.234026526742385,49.706380905044576,1,Married,Graduation,1
56970.33267671353,0,0,17.89043820422468,33.716799756050406,9.35465676876221,52.85786345611779,1,Single,Master,0
45211.37123081227,0,0,68.48381737329251,51.337460335360326,5.008083320202202,53.30578237491498,0,Single,Graduation,0
58530.90440018894,0,1,36.57799978344525,37.728757573764945,4.200782821626474,76.29845475512575,1,Married,Master,1
49181.69644981359,0,1,41.74190143993385,14.358465907755788,7.787759764449793,43.40829845794319,0,Married,PhD,1
67537.32025220105,0,0,76.4354127184811,50.48858280882917,7.764838545189399,85.78642097278656,0,Single,Basic,0
56583.07742999391,0,0,87.76321986521428,30.733071439835513,3.868295637444399,60.89559229633913,0,Single,PhD,0
51346.997957081556,1,1,53.50453295670184,20.313345546732947,12.27754771291629,74.58983495764684,0,Married,PhD,2
45748.66980463935,1,0,61.94093249715251,23.608233481329417,12.304188236788494,31.88711649870463,0,Single,PhD,1
57327.32388152632,0,0,68.72977229584818,60.437436230363275,3.530484319352088,55.11128028623419,1,Single,Master,0
62482.175104130954,0,0,47.71158812980314,88.29087791774096,4.087737916557143,33.92674400292112,1,Single,Master,0
57629.06801365243,0,0,80.01642961966944,50.22599107492394,4.968281646578059,42.31409458252856,0,Single,2n Cycle,0
35466.1656729877,1,0,65.97895827139877,18.176303460285915,2.0513460633638494,38.56385051569622,0,Single,PhD,1
47667.676467823694,0,0,28.05088903075665,24.895694093674823,5.038984017016878,55.29563588755773,0,Widow,Graduation,0
65847.01559199502,0,0,58.4106741325754,65.65279517166843,8.199211239730852,47.36517592381454,1,Single,2n Cycle,0
35939.487282556525,1,1,56.06482203522916,28.60236999633287,2.869501733985827,50.95238001848902,0,Single,Graduation,2
70648.57306385614,1,0,31.687386893114844,47.79654578299453,8.92625263034408,88.5984410695691,0,Single,Master,1
56295.151246030466,1,0,76.09067200373833,30.57712046774636,9.89212029292134,64.80241700526884,0,Married,Graduation,1
45403.26227261564,1,1,18.716445645266102,13.702794292396359,9.116215778608343,29.84200372532829,1,Together,Master,2
60591.39946057574,1,1,65.77212105418366,66.96320850785214,5.350344629727715,56.438228520378175,0,Married,Master,2
41856.176333761796,1,1,95.80398074122394,57.048372154261834,5.549898883162792,107.33798452599468,0,Together,Graduation,2
53591.36920754765,1,0,35.56763133159723,32.07471392504959,7.3616717546581,62.70801624487674,0,Single,Graduation,1
47270.93008006336,0,0,60.586107613545906,34.30895092673664,13.221277820965629,23.408380322639136,0,Together,Graduation,0
51067.93113177781,1,0,57.28207836810195,54.8146872690906,3.5887410661646597,37.94900947870518,1,Single,2n Cycle,1
44901.72871354351,0,1,57.76992769646319,16.242710393876955,9.002058741326469,55.55668065086305,1,Single,Graduation,1
26293.027356347127,0,0,99.0,11.555661599721624,6.335419523074882,46.015461317642504,0,Single,Basic,0
46544.826643994995,0,1,36.426246736339706,45.940540381676364,4.79044787463774,44.84106825869061,1,Single,PhD,1
52855.10360870674,1,1,20.77263036942895,30.677015642625182,6.5297720720599,48.890892309200936,0,Married,Master,2
55145.77720961189,0,0,67.71840760292872,32.8064053215582,11.112816551456508,135.6939353119132,0,Married,Master,0
72131.24675308068,1,1,32.38540045092204,100.69330234208846,9.098392448926685,62.605467803591765,1,Married,Graduation,2
81857.76593256487,0,0,38.70423333725748,111.71192656562472,6.808534944954569,100.34739066153799,0,Single,Graduation,0
42293.71753203135,0,1,25.717825895379796,37.75586076441704,3.94345032836485,57.07122929745586,1,Married,Master,1
45576.95151404793,0,0,54.34382607796125,23.82236916525693,4.213753806154838,29.45359774464087,0,Single,Master,0
54997.95160806201,0,1,96.43474028319704,81.97808845874796,3.5256101368522295,81.86660276808801,0,Married,Graduation,1
84156.139133142,1,0,60.12430463551277,24.71996911471309,24.221555104282686,70.87124402979723,0,Single,Graduation,1
80394.82680401808,0,1,43.68024873471987,102.0544387570523,5.908295434763759,116.87377519018308,0,Single,PhD,1
54465.13420040135,1,1,42.13720393787932,22.210968938032742,5.6190697951575315,53.91485466900111,1,Married,Graduation,2
36896.40083756085,0,1,44.45527915387255,50.01063821268343,4.267327278367043,40.64864041442338,1,Together,2n Cycle,1
29540.440108441315,1,1,40.250166881244624,39.99675057734052,2.354136401513211,36.72030886108234,0,Married,Basic,2
29261.381974595995,0,0,65.7902357635151,26.0367650442647,2.569001255868499,41.859898254080406,0,Single,Master,0
60624.1240360187,0,0,57.296058272920945,25.843512040626976,17.71931282211123,52.09005951524284,0,Single,Master,0
56378.869671743414,0,1,42.323439666178416,78.66778830968558,8.288484009480394,46.02982201265682,0,Single,Graduation,1
63084.57077307069,1,1,43.26006404790256,37.06602212819941,7.142439107521399,169.35259712671663,1,Married,Graduation,2
67642.18219472222,0,1,38.51285414983302,34.93818136127487,3.6303910450555112,35.50731853466483,1,Married,Graduation,1
61677.75026263046,0,0,35.618035523969766,18.6137846572821,15.403602724264475,48.63304955055347,1,Single,Graduation,0
57370.953663351385,0,1,21.507050199324674,36.37345828957971,8.510411773396545,53.97448817917436,0,Single,Graduation,1
62824.04918066242,1,1,42.11308194456997,92.35520396154811,4.265969277172672,31.880473409720178,1,Married,Graduation,2
34691.645088908605,1,0,23.57458600431764,27.02530482967311,4.835489426768266,28.080865669990217,0,Single,Basic,1
67504.09797889335,0,1,31.801101132286288,46.14604683312761,4.791210770404113,119.81252419352681,1,Single,Master,1
49154.263007049805,1,1,73.62730237352693,72.78834572327848,5.978816445793794,31.256519542800362,0,Married,Master,2
63395.80551490395,0,0,52.805738990313856,54.018220797903815,3.541312386147724,89.08131386957743,0,Single,PhD,0
56616.062022950544,0,1,56.15257686124434,20.059809588772392,8.628380029972492,76.28929236745009,0,Together,Master,1
67868.69659284838,1,1,33.3806372774814,83.14695885340863,5.965895660152489,70.21081402186576,1,Married,PhD,2
68280.99513445998,0,0,49.72752897062563,84.98926342829778,7.32759210652958,99.12010206899826,0,Single,PhD,0
58456.95644251226,0,0,49.08773446239649,40.10427420469188,16.486894083630887,156.6658689268084,1,Single,Graduation,0
62866.01028643493,0,1,62.001438104295495,39.09327603984507,8.476028927533848,35.18543889136452,1,Single,Graduation,1
78948.85480889698,0,1,53.77082184517337,58.70263368581004,7.23697622938699,51.773221672403245,1,Married,Master,1
57407.4830359562,1,1,49.56158711239644,78.31218361114534,5.9600788659053086,82.72535379748943,1,Together,Master,2
27676.966107414235,0,0,32.98946676531045,17.090573095826624,6.5394568937848305,18.094668414258198,0,Single,PhD,0
63124.85129195858,1,1,35.03685028092625,73.84096806031768,3.314106400399098,68.42036404056094,0,Together,Master,2
43875.026188576776,1,1,36.20451810108217,49.686065716913916,4.211458790873955,53.187655598020015,1,Married,Graduation,2
66982.66056434171,1,1,28.861913246240857,92.59303704255402,7.70339559276455,93.63085726097665,0,Together,Graduation,2
55621.35046750373,1,1,58.2496286221031,47.49142153920152,8.076635494830454,72.81371095153204,0,Married,Graduation,2
43613.82179531047,1,1,50.57752111699859,55.08647613157568,5.613714901205004,28.1125468994485,0,Married,PhD,2
62041.95237801267,1,0,43.58942833520304,51.07708498121417,4.015594271612438,32.09278116595664,1,Married,PhD,1
72348.71763234296,0,0,53.08403914356897,94.03552960802912,8.900761320303387,68.84963196029132,0,Together,Basic,0
46541.47772675354,0,1,30.55796978574545,30.109657036192086,3.064584066132221,69.12878296296898,0,Single,Master,1
31163.855414710386,1,1,30.478136587014532,34.35859878634843,2.880762269963051,29.09798047345458,1,Together,Master,2
57714.675637042725,1,1,30.624906798116445,43.31030597458079,6.747395660032437,56.237665592065326,0,Married,Graduation,2
51920.557668157846,0,1,62.41751666532966,37.41974976438347,4.531623021160309,59.30935131235096,0,Married,PhD,1
41021.67356416841,0,1,67.90273880298864,21.38607578328063,4.623599598870727,21.330959671975176,0,Widow,Master,1
31894.116683816006,1,0,44.37829702581484,44.9367968513871,4.6338128572311765,41.47497202988032,0,Together,Graduation,1
32638.438650512093,1,0,74.56473670329552,38.82623554035147,3.1700083429600032,42.09896429383356,0,Married,Graduation,1
59604.234425063645,0,0,55.714122681072126,80.33718612432182,7.547894361836965,49.94185950724293,1,Single,Graduation,0
47139.96661273694,0,0,41.594031600553286,60.13436135593298,3.0957865437296754,41.02633250680738,1,Widow,Graduation,0
31073.604251953144,1,0,54.936435352571685,27.454531515163577,4.480365815651423,20.165953419852357,1,Married,Basic,1
80172.62177167146,1,0,70.6180664459772,48.45313403872231,18.36617311893587,43.85700711465155,0,Married,Graduation,1
